date,cumulative_excess_return
2025-08-12,1.8129720782686096
2025-08-13,1.7858126078549201
2025-08-14,1.804199054254461
2025-08-15,1.7879954782241385
2025-08-18,1.7608786012531232
2025-08-19,1.7638104871494171
2025-08-20,1.7604006878064662
2025-08-21,1.7849420879487856
2025-08-22,1.745015448938057
2025-08-25,1.7188004412197646
2025-08-26,1.7306193056983439
2025-08-27,1.7187738739611662
2025-08-28,1.6694938015612184
2025-08-29,1.6621386908562172
2025-09-01,1.6353961516878774
2025-09-02,1.6777039666233158
2025-09-03,1.6694177996173507
2025-09-04,1.731450392929775
2025-09-05,1.6737059040105766
2025-09-08,1.6836429536305269
2025-09-09,1.7067157062785192
2025-09-10,1.6940160528682688
2025-09-11,1.6471630471313516
2025-09-12,1.6427104271945585
2025-09-15,1.6466498169099348
2025-09-16,1.6343694963779747
2025-09-17,1.634021091472603
2025-09-18,1.6331510954426274
2025-09-19,1.633676145702097
2025-09-22,1.588794042732839
2025-09-23,1.586526120515471
2025-09-24,1.5589536178436068
2025-09-25,1.5426115832887581
2025-09-26,1.5861894124565818
2025-09-29,1.5814929753441498
2025-09-30,1.5617041516507677
2025-10-09,1.559240910914986
2025-10-10,1.6284282452799688
2025-10-13,1.614311874743601
2025-10-14,1.6925068044069644
2025-10-15,1.6670657991832982
2025-10-16,1.6818858867544604
2025-10-17,1.7294176640578143
2025-10-20,1.7204626717980798
2025-10-21,1.7199964431480002
2025-10-22,1.7456445326948558
2025-10-23,1.7645093833425105
2025-10-24,1.7150933940526958
2025-10-27,1.6964495228210716
2025-10-28,1.7064582736636313
2025-10-29,1.6838729325074229
2025-10-30,1.707377666877158
2025-10-31,1.7315864040182478
2025-11-03,1.7437470238852355
2025-11-04,1.783389284960652
2025-11-05,1.7902191007924464
2025-11-06,1.7569336774458177
2025-11-07,1.7809675930933877
2025-11-10,1.8079736970700573
2025-11-11,1.827584457875596
2025-11-12,1.841618424041667
2025-11-13,1.8073685301277456
2025-11-14,1.852342262934458
2025-11-17,1.838649815731776
2025-11-18,1.846769766437364
2025-11-19,1.848482958098498
2025-11-20,1.8705213409887893
2025-11-21,1.8993431356879253
2025-11-24,1.8822866293606597
2025-11-25,1.8617346574075606
2025-11-26,1.8570111262596898
2025-11-27,1.863068717389254
2025-11-28,1.8595754936944275
2025-12-01,1.866409711083986
2025-12-02,1.8843091411820412
2025-12-03,1.9035065612175894
2025-12-04,1.8994779317993595
2025-12-05,1.8836587490660768
2025-12-08,1.8453582829681334
2025-12-09,1.83547854995477
2025-12-10,1.8353692417795933
2025-12-11,1.8466319439245429
2025-12-12,1.8319106190746255
2025-12-15,1.8592567018433663
2025-12-16,1.8758404974742837
2025-12-17,1.8496235412294997
2025-12-18,1.8731215726141497
2025-12-19,1.8721203131176098
2025-12-22,1.8353112064943224
2025-12-23,1.8334985022771968
2025-12-24,1.8081247561104195
2025-12-25,1.797883011057841
2025-12-26,1.7816076979054656
